packet_id,rater_id,item_id,rating_question,coarse_type,candidate_a,sentence_a,candidate_a_naturalness,candidate_a_type_fit,candidate_a_malformed,candidate_b,sentence_b,candidate_b_naturalness,candidate_b_type_fit,candidate_b_malformed,independence_attested
packet-620741f0e45e8980,rater-b,item-a5854f7feff6c30f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Taylor Swift,The following entry has entity type 'person' and name: Taylor Swift.,5,5,false,Vernon Selena,The following entry has entity type 'person' and name: Vernon Selena.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-866373500fa11d01,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Uhapifetolen,The following entry has entity type 'place' and name: Uhapifetolen.,1,3,false,Yevpatoriya,The following entry has entity type 'place' and name: Yevpatoriya.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-0610d4842e5dfead,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Quantum of Solace,The following entry has entity type 'creative work' and name: Quantum of Solace.,5,5,false,Crystal in Selora,The following entry has entity type 'creative work' and name: Crystal in Selora.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-a8aea3eabf2b02c4,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Marlowe an South,The following entry has entity type 'place' and name: Marlowe an South.,1,2,true,Andorra la Vella,The following entry has entity type 'place' and name: Andorra la Vella.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-0217873223d84f05,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Valley Port,The following entry has entity type 'place' and name: Valley Port.,2,3,false,Abu Dhabi,The following entry has entity type 'place' and name: Abu Dhabi.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-0701fd3bb0ed42a6,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Zug,The following entry has entity type 'place' and name: Zug.,5,5,false,Aster,The following entry has entity type 'place' and name: Aster.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-956e2cca0cdb34bd,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Echo & Selora,The following entry has entity type 'creative work' and name: Echo & Selora.,2,3,false,Lilo & Stitch,The following entry has entity type 'creative work' and name: Lilo & Stitch.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-3d9cc51976dd5de5,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Liverpool F.C.,The following entry has entity type 'organization' and name: Liverpool F.C..,2,3,false,Institute R.O.,The following entry has entity type 'organization' and name: Institute R.O..,2,3,false,true
packet-620741f0e45e8980,rater-b,item-dabf5334f81b3ba6,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Eldora North,The following entry has entity type 'place' and name: Eldora North.,2,3,false,Puerto Montt,The following entry has entity type 'place' and name: Puerto Montt.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-8d9adbab53571b2b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Church of England,The following entry has entity type 'organization' and name: Church of England.,5,5,false,Society an Alliance,The following entry has entity type 'organization' and name: Society an Alliance.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-635764767f50c9c1,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Laboratory Trust,The following entry has entity type 'organization' and name: Laboratory Trust.,2,3,false,Cornell University,The following entry has entity type 'organization' and name: Cornell University.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-15c631d2e000e23f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Last Storm,The following entry has entity type 'creative work' and name: Last Storm.,2,3,false,The Martian,The following entry has entity type 'creative work' and name: The Martian.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-879d884c5996dfa1,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Aliens,The following entry has entity type 'creative work' and name: Aliens.,5,5,false,Silent,The following entry has entity type 'creative work' and name: Silent.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-38ba0c9359103f6e,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Dances with Wolves,The following entry has entity type 'creative work' and name: Dances with Wolves.,5,5,false,Astral from Astral,The following entry has entity type 'creative work' and name: Astral from Astral.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-97e47678142afe7d,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Gold Coast,The following entry has entity type 'place' and name: Gold Coast.,5,5,false,Harbor Port,The following entry has entity type 'place' and name: Harbor Port.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-56c82343b0068f07,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Santa Barbara,The following entry has entity type 'place' and name: Santa Barbara.,5,5,false,Linden Aster,The following entry has entity type 'place' and name: Linden Aster.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-8e0095e16e3f080e,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Awuboyunacak,The following entry has entity type 'place' and name: Awuboyunacak.,1,3,false,Lappeenranta,The following entry has entity type 'place' and name: Lappeenranta.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-7a77b7e020beeb80,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Aston Villa F.C.,The following entry has entity type 'organization' and name: Aston Villa F.C..,2,3,false,Union Forum O.U.,The following entry has entity type 'organization' and name: Union Forum O.U..,2,3,false,true
packet-620741f0e45e8980,rater-b,item-f967743cc718d11b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Linden West,The following entry has entity type 'place' and name: Linden West.,2,3,false,Santo Domingo,The following entry has entity type 'place' and name: Santo Domingo.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-f14c9852c9e3f12b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Federation World,The following entry has entity type 'organization' and name: Federation World.,2,3,false,Republican Party,The following entry has entity type 'organization' and name: Republican Party.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-e72705748108c0ff,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Sawyer Adrian,The following entry has entity type 'person' and name: Sawyer Adrian.,2,3,false,Sigmund Freud,The following entry has entity type 'person' and name: Sigmund Freud.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-ca3636a4a20baa84,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Bennett Carver,The following entry has entity type 'person' and name: Bennett Carver.,2,3,false,Lionel Messi,The following entry has entity type 'person' and name: Lionel Messi.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-862638992e906d75,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Ori Global,The following entry has entity type 'organization' and name: Ori Global.,2,3,false,Sony Group,The following entry has entity type 'organization' and name: Sony Group.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-2e7858a6b788d8e4,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Novorossiysk,The following entry has entity type 'place' and name: Novorossiysk.,5,5,false,Ajeyibirarah,The following entry has entity type 'place' and name: Ajeyibirarah.,1,3,false,true
packet-620741f0e45e8980,rater-b,item-556ed0d6e1bb2ebc,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Harvard University,The following entry has entity type 'organization' and name: Harvard University.,5,5,false,Council Laboratory,The following entry has entity type 'organization' and name: Council Laboratory.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-a3a49a313d198347,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Emilia Ucipepilado,The following entry has entity type 'person' and name: Emilia Ucipepilado.,1,3,false,Fyodor Dostoyevsky,The following entry has entity type 'person' and name: Fyodor Dostoyevsky.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-cb5c6a676e0feffb,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Isaac Newton,The following entry has entity type 'person' and name: Isaac Newton.,5,5,false,Julian Harlan,The following entry has entity type 'person' and name: Julian Harlan.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-cc464522f3916578,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Massachusetts Institute of Technology,The following entry has entity type 'organization' and name: Massachusetts Institute of Technology.,5,5,false,International Institute in Collective,The following entry has entity type 'organization' and name: International Institute in Collective.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-4176bf44290a735f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Sky Silent at En,The following entry has entity type 'creative work' and name: Sky Silent at En.,1,2,true,The Sound of Music,The following entry has entity type 'creative work' and name: The Sound of Music.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-d3c70617602d777b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Juyocutopok Midnight,The following entry has entity type 'creative work' and name: Juyocutopok Midnight.,1,3,false,Inglourious Basterds,The following entry has entity type 'creative work' and name: Inglourious Basterds.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-9effeab3afd01534,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Amber Journey,The following entry has entity type 'creative work' and name: Amber Journey.,2,3,false,Shutter Island,The following entry has entity type 'creative work' and name: Shutter Island.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-2f1ec44e3b7ca66f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Victor Hugo,The following entry has entity type 'person' and name: Victor Hugo.,5,5,false,Mira Nadia,The following entry has entity type 'person' and name: Mira Nadia.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-523584af0d7291d9,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Federation Trust,The following entry has entity type 'organization' and name: Federation Trust.,2,3,false,Creative Commons,The following entry has entity type 'organization' and name: Creative Commons.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-4a35db298d048449,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Vernon J. U. Mira,The following entry has entity type 'person' and name: Vernon J. U. Mira.,1,2,true,George H. W. Bush,The following entry has entity type 'person' and name: George H. W. Bush.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-6fc313a3b2b98b07,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Muslim Brotherhood,The following entry has entity type 'organization' and name: Muslim Brotherhood.,5,5,false,Agency Association,The following entry has entity type 'organization' and name: Agency Association.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-1bc850475a6218c5,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,The Shape of Water,The following entry has entity type 'creative work' and name: The Shape of Water.,5,5,false,Sky Ember an Storm,The following entry has entity type 'creative work' and name: Sky Ember an Storm.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-aee234632393f8bd,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Mira Alina,The following entry has entity type 'person' and name: Mira Alina.,2,3,false,Bob Dylan,The following entry has entity type 'person' and name: Bob Dylan.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-005ad7e22507c814,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Qin Shi Huang,The following entry has entity type 'person' and name: Qin Shi Huang.,5,5,false,Nadia Laura Ter,The following entry has entity type 'person' and name: Nadia Laura Ter.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-6fadc1adc05585d4,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Last Song Jo Sky,The following entry has entity type 'creative work' and name: Last Song Jo Sky.,2,3,false,Some Like It Hot,The following entry has entity type 'creative work' and name: Some Like It Hot.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-32b31474449a3603,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Kunubahanum,The following entry has entity type 'place' and name: Kunubahanum.,1,3,false,Gandhinagar,The following entry has entity type 'place' and name: Gandhinagar.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-0ae9e6c959089208,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,City of London,The following entry has entity type 'place' and name: City of London.,5,5,false,Port on Willow,The following entry has entity type 'place' and name: Port on Willow.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-e9984e171e83eadd,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Yamoussoukro,The following entry has entity type 'place' and name: Yamoussoukro.,2,3,false,Danuminupehe,The following entry has entity type 'place' and name: Danuminupehe.,1,3,false,true
packet-620741f0e45e8980,rater-b,item-d3698d37f7bab2e9,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Wonder Woman,The following entry has entity type 'creative work' and name: Wonder Woman.,5,5,false,Dawn Ember,The following entry has entity type 'creative work' and name: Dawn Ember.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-dd985e43407f0591,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Mudulunanoma Foster,The following entry has entity type 'person' and name: Mudulunanoma Foster.,1,3,false,Rabindranath Tagore,The following entry has entity type 'person' and name: Rabindranath Tagore.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-d94c1545c92bcfc2,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Django Unchained,The following entry has entity type 'creative work' and name: Django Unchained.,5,5,false,Shadow Selelidas,The following entry has entity type 'creative work' and name: Shadow Selelidas.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-e9815fee1f28086f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Dawn for for Light,The following entry has entity type 'creative work' and name: Dawn for for Light.,1,2,true,Lady and the Tramp,The following entry has entity type 'creative work' and name: Lady and the Tramp.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-c882dee032d48bbb,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Santa Fe,The following entry has entity type 'place' and name: Santa Fe.,5,5,false,Ve Zel,The following entry has entity type 'place' and name: Ve Zel.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-f370e3c5ab92bbe5,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Uliteger Alina,The following entry has entity type 'person' and name: Uliteger Alina.,1,3,false,Leonhard Euler,The following entry has entity type 'person' and name: Leonhard Euler.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-1bc18768ad168234,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,La Plata,The following entry has entity type 'place' and name: La Plata.,5,5,false,Port South,The following entry has entity type 'place' and name: Port South.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-0518e796e19ff92d,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Aditidadidi,The following entry has entity type 'place' and name: Aditidadidi.,1,3,false,Vladivostok,The following entry has entity type 'place' and name: Vladivostok.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-63aed1368c6f822b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,The Simpsons Movie,The following entry has entity type 'creative work' and name: The Simpsons Movie.,5,5,false,Sky Midnight River,The following entry has entity type 'creative work' and name: Sky Midnight River.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-18ba0eb18a7063ae,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Batman Begins,The following entry has entity type 'creative work' and name: Batman Begins.,5,5,false,Golden Golden,The following entry has entity type 'creative work' and name: Golden Golden.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-b02cf8967742af41,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Nen Global,The following entry has entity type 'organization' and name: Nen Global.,2,3,false,Inter Milan,The following entry has entity type 'organization' and name: Inter Milan.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-29ac64c0f67a724b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Ulaanbaatar,The following entry has entity type 'place' and name: Ulaanbaatar.,5,5,false,Lirinudonin,The following entry has entity type 'place' and name: Lirinudonin.,1,3,false,true
packet-620741f0e45e8980,rater-b,item-76f1a048361f1574,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Group Ayo.,The following entry has entity type 'organization' and name: Group Ayo..,2,3,false,Apple Inc.,The following entry has entity type 'organization' and name: Apple Inc..,2,3,false,true
packet-620741f0e45e8980,rater-b,item-5a4f7dee31e0ef5a,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,NATO,The following entry has entity type 'organization' and name: NATO.,5,5,false,FINE,The following entry has entity type 'organization' and name: FINE.,1,2,false,true
packet-620741f0e45e8980,rater-b,item-7dd71488e54fbf42,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Linden Port,The following entry has entity type 'place' and name: Linden Port.,2,3,false,The Bronx,The following entry has entity type 'place' and name: The Bronx.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-dac0134f790e4700,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Tos Silver,The following entry has entity type 'place' and name: Tos Silver.,2,3,false,New Orleans,The following entry has entity type 'place' and name: New Orleans.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-d0faea79d901a754,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,New Mexico,The following entry has entity type 'organization' and name: New Mexico.,5,5,false,Reb Global,The following entry has entity type 'organization' and name: Reb Global.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-9c961d0acbf172b3,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Last'a Shadow Selora,The following entry has entity type 'creative work' and name: Last'a Shadow Selora.,1,2,true,Howl's Moving Castle,The following entry has entity type 'creative work' and name: Howl's Moving Castle.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-d9590ec4c886e810,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,On Bennett,The following entry has entity type 'person' and name: On Bennett.,2,3,false,Leo Tolstoy,The following entry has entity type 'person' and name: Leo Tolstoy.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-f1c00508ff77f2f8,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Institute Society R.B.,The following entry has entity type 'organization' and name: Institute Society R.B..,2,3,false,Manchester City F.C.,The following entry has entity type 'organization' and name: Manchester City F.C..,2,3,false,true
packet-620741f0e45e8980,rater-b,item-298f1729aee55303,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Willow-at-Azu,The following entry has entity type 'place' and name: Willow-at-Azu.,2,3,false,Rostov-on-Don,The following entry has entity type 'place' and name: Rostov-on-Don.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-05172de4f949d11c,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Spider-Man 2,The following entry has entity type 'creative work' and name: Spider-Man 2.,5,5,false,Broken-Sky 2,The following entry has entity type 'creative work' and name: Broken-Sky 2.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-10b5a74f479d4b88,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Doctor Strange,The following entry has entity type 'creative work' and name: Doctor Strange.,5,5,false,Beyond Falling,The following entry has entity type 'creative work' and name: Beyond Falling.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-26500176e89a1d72,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,The Wizard of Oz,The following entry has entity type 'creative work' and name: The Wizard of Oz.,5,5,false,Sky Winter on Ci,The following entry has entity type 'creative work' and name: Sky Winter on Ci.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-5ca2fed017a77cf6,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,HAD,The following entry has entity type 'organization' and name: HAD.,1,2,false,CERN,The following entry has entity type 'organization' and name: CERN.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-91ced79b2cb0f148,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Makhachkala,The following entry has entity type 'place' and name: Makhachkala.,5,5,false,Diranumuveg,The following entry has entity type 'place' and name: Diranumuveg.,1,3,false,true
packet-620741f0e45e8980,rater-b,item-e2eddbec129a358e,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Bohapadikidu,The following entry has entity type 'place' and name: Bohapadikidu.,1,3,false,Khmelnytskyi,The following entry has entity type 'place' and name: Khmelnytskyi.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-83ea56ba09807495,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Ca. Willow,The following entry has entity type 'place' and name: Ca. Willow.,1,2,true,St. Moritz,The following entry has entity type 'place' and name: St. Moritz.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-4dcf2024c67a9893,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Martin Luther King Jr.,The following entry has entity type 'person' and name: Martin Luther King Jr..,2,3,false,Emilia Carver Mira Yo.,The following entry has entity type 'person' and name: Emilia Carver Mira Yo..,2,3,false,true
packet-620741f0e45e8980,rater-b,item-d46e08db05701d3c,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Song Light,The following entry has entity type 'creative work' and name: Song Light.,2,3,false,Fight Club,The following entry has entity type 'creative work' and name: Fight Club.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-0d7aec5387280279,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Ho Chi Minh City,The following entry has entity type 'place' and name: Ho Chi Minh City.,5,5,false,En Aye West West,The following entry has entity type 'place' and name: En Aye West West.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-e08e53d2d7ae0f63,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Pyotr Ilyich Tchaikovsky,The following entry has entity type 'person' and name: Pyotr Ilyich Tchaikovsky.,5,5,false,Nolan Emilia Yuremeyohet,The following entry has entity type 'person' and name: Nolan Emilia Yuremeyohet.,1,3,false,true
packet-620741f0e45e8980,rater-b,item-4becf5fde5bccd01,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Jules Verne,The following entry has entity type 'person' and name: Jules Verne.,5,5,false,Nolan Celia,The following entry has entity type 'person' and name: Nolan Celia.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-2e816f07b33d5bff,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Song Bi Amber,The following entry has entity type 'creative work' and name: Song Bi Amber.,2,3,false,The Dark Knight,The following entry has entity type 'creative work' and name: The Dark Knight.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-127d64f8b4abdcae,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Gele-Council Alliance Association,The following entry has entity type 'organization' and name: Gele-Council Alliance Association.,2,3,false,Asia-Pacific Economic Cooperation,The following entry has entity type 'organization' and name: Asia-Pacific Economic Cooperation.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-f20ce5e23bbc3f99,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Dawn River Falling,The following entry has entity type 'creative work' and name: Dawn River Falling.,2,3,false,Million Dollar Baby,The following entry has entity type 'creative work' and name: Million Dollar Baby.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-998ced36cb51ac81,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,WALL-E,The following entry has entity type 'creative work' and name: WALL-E.,5,5,false,SONG-E,The following entry has entity type 'creative work' and name: SONG-E.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-532a8645565d0e56,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Face Union Society,The following entry has entity type 'organization' and name: Face Union Society.,2,3,false,East India Company,The following entry has entity type 'organization' and name: East India Company.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-50e94726f1c37a29,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Mira Dorian,The following entry has entity type 'person' and name: Mira Dorian.,2,3,false,Che Guevara,The following entry has entity type 'person' and name: Che Guevara.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-b8831d9d681f8d52,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,S.C. Corinthians Paulista,The following entry has entity type 'organization' and name: S.C. Corinthians Paulista.,1,2,true,J.H. Association Alliance,The following entry has entity type 'organization' and name: J.H. Association Alliance.,1,2,true,true
packet-620741f0e45e8980,rater-b,item-7ea11e3e9d433e26,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Jane Austen,The following entry has entity type 'person' and name: Jane Austen.,5,5,false,Victor Foster,The following entry has entity type 'person' and name: Victor Foster.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-d15981fa10de16e2,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Xi Jinping,The following entry has entity type 'person' and name: Xi Jinping.,5,5,false,Es Ellison,The following entry has entity type 'person' and name: Es Ellison.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-c1c2bb02b088861e,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Podekodofemos,The following entry has entity type 'place' and name: Podekodofemos.,1,3,false,Visakhapatnam,The following entry has entity type 'place' and name: Visakhapatnam.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-45ed355e223f0064,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Krasnoyarsk,The following entry has entity type 'place' and name: Krasnoyarsk.,5,5,false,Vayacereren,The following entry has entity type 'place' and name: Vayacereren.,1,3,false,true
packet-620741f0e45e8980,rater-b,item-b33d6c4de098660c,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Asogejituw Bennett,The following entry has entity type 'person' and name: Asogejituw Bennett.,1,3,false,Katsushika Hokusai,The following entry has entity type 'person' and name: Katsushika Hokusai.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-52b1bcbb234cc9ac,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Selena Gomez,The following entry has entity type 'person' and name: Selena Gomez.,5,5,false,Helena Foster,The following entry has entity type 'person' and name: Helena Foster.,2,3,false,true
packet-620741f0e45e8980,rater-b,item-aabe3cdfc6e6eb06,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Council Institute Union,The following entry has entity type 'organization' and name: Council Institute Union.,2,3,false,Russian Orthodox Church,The following entry has entity type 'organization' and name: Russian Orthodox Church.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-20684d67db722fab,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Laboratory as Council,The following entry has entity type 'organization' and name: Laboratory as Council.,1,2,true,University of Bologna,The following entry has entity type 'organization' and name: University of Bologna.,5,5,false,true
packet-620741f0e45e8980,rater-b,item-ef1a63833916d2a5,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,My Neighbor Totoro,The following entry has entity type 'creative work' and name: My Neighbor Totoro.,5,5,false,Re Midnight Selora,The following entry has entity type 'creative work' and name: Re Midnight Selora.,2,3,false,true
