packet_id,rater_id,item_id,rating_question,coarse_type,candidate_a,sentence_a,candidate_a_naturalness,candidate_a_type_fit,candidate_a_malformed,candidate_b,sentence_b,candidate_b_naturalness,candidate_b_type_fit,candidate_b_malformed,independence_attested
packet-fa72ce908ab5b5e4,rater-a,item-7e1090a309181fc2,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Mira Dalton,The following entry has entity type 'person' and name: Mira Dalton.,4,5,false,Franz Kafka,The following entry has entity type 'person' and name: Franz Kafka.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-f2a9d038093e25d8,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,North Oakridge,The following entry has entity type 'place' and name: North Oakridge.,4,4,false,Charlotte Amalie,The following entry has entity type 'place' and name: Charlotte Amalie.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-c4ddceb80b66a2ef,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Rostov-on-Don,The following entry has entity type 'place' and name: Rostov-on-Don.,5,5,false,Willow-at-Azu,The following entry has entity type 'place' and name: Willow-at-Azu.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-a7d50b3b9d414b4b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Osama bin Laden,The following entry has entity type 'person' and name: Osama bin Laden.,5,5,false,Alden for Oscar,The following entry has entity type 'person' and name: Alden for Oscar.,1,2,true,true
packet-fa72ce908ab5b5e4,rater-a,item-980bb57fb5de28e0,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Manchester City F.C.,The following entry has entity type 'organization' and name: Manchester City F.C..,5,5,false,Institute Society R.B.,The following entry has entity type 'organization' and name: Institute Society R.B..,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-6a4e6ec036be3605,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Rabindranath Tagore,The following entry has entity type 'person' and name: Rabindranath Tagore.,5,5,false,Mudulunanoma Foster,The following entry has entity type 'person' and name: Mudulunanoma Foster.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-911dc07d6b9241c8,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,John F. Kennedy,The following entry has entity type 'person' and name: John F. Kennedy.,5,5,false,Mira Z. Ellison,The following entry has entity type 'person' and name: Mira Z. Ellison.,4,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-3487df5dcd439a21,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Zaporizhzhia,The following entry has entity type 'place' and name: Zaporizhzhia.,5,5,false,Alagotecehul,The following entry has entity type 'place' and name: Alagotecehul.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-6f514ccd30aea229,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Crystal in Selora,The following entry has entity type 'creative work' and name: Crystal in Selora.,4,4,false,Quantum of Solace,The following entry has entity type 'creative work' and name: Quantum of Solace.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-f4a04b491b87ed11,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Frozen 2,The following entry has entity type 'creative work' and name: Frozen 2.,5,5,false,Broken 2,The following entry has entity type 'creative work' and name: Broken 2.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-ca7744aa0292a546,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Peter Paul Rubens,The following entry has entity type 'person' and name: Peter Paul Rubens.,5,5,false,Julian Ellison Thea,The following entry has entity type 'person' and name: Julian Ellison Thea.,4,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-e56e2baf38d90713,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Vayacereren,The following entry has entity type 'place' and name: Vayacereren.,2,3,false,Krasnoyarsk,The following entry has entity type 'place' and name: Krasnoyarsk.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-794a7c4f3943fb76,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Agency Association,The following entry has entity type 'organization' and name: Agency Association.,3,4,false,Muslim Brotherhood,The following entry has entity type 'organization' and name: Muslim Brotherhood.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-1f15a72e4ec0ad6a,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Niels Bohr,The following entry has entity type 'person' and name: Niels Bohr.,5,5,false,Mira Vernon,The following entry has entity type 'person' and name: Mira Vernon.,4,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-1b32cc568beec8bb,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Falling Echo,The following entry has entity type 'creative work' and name: Falling Echo.,4,4,false,Finding Nemo,The following entry has entity type 'creative work' and name: Finding Nemo.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-f1c025ecb375ecc9,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Howl's Moving Castle,The following entry has entity type 'creative work' and name: Howl's Moving Castle.,5,5,false,Last'a Shadow Selora,The following entry has entity type 'creative work' and name: Last'a Shadow Selora.,1,3,true,true
packet-fa72ce908ab5b5e4,rater-a,item-b22bccf316a7a553,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Med Global,The following entry has entity type 'organization' and name: Med Global.,3,4,false,Nazi Party,The following entry has entity type 'organization' and name: Nazi Party.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-cf1460e18df36572,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Sony Group,The following entry has entity type 'organization' and name: Sony Group.,5,5,false,Ori Global,The following entry has entity type 'organization' and name: Ori Global.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-be071917d9ce5af7,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Nolan Emilia Yuremeyohet,The following entry has entity type 'person' and name: Nolan Emilia Yuremeyohet.,2,3,false,Pyotr Ilyich Tchaikovsky,The following entry has entity type 'person' and name: Pyotr Ilyich Tchaikovsky.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-c902c51015ea0ad8,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Steve Jobs,The following entry has entity type 'person' and name: Steve Jobs.,5,5,false,Clara Thea,The following entry has entity type 'person' and name: Clara Thea.,4,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-18ac478238e0972f,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Es Ellison,The following entry has entity type 'person' and name: Es Ellison.,3,4,false,Xi Jinping,The following entry has entity type 'person' and name: Xi Jinping.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-366b3d3de607ff85,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Sky Storm 4,The following entry has entity type 'creative work' and name: Sky Storm 4.,4,4,false,Toy Story 4,The following entry has entity type 'creative work' and name: Toy Story 4.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-f47fbd9ab74798d4,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,New Orleans,The following entry has entity type 'place' and name: New Orleans.,5,5,false,Tos Silver,The following entry has entity type 'place' and name: Tos Silver.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-ea13d5d6ad10c9b0,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Burger King,The following entry has entity type 'organization' and name: Burger King.,5,5,false,Lev Global,The following entry has entity type 'organization' and name: Lev Global.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-05f0fdd6d9a04bb5,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,East India Company,The following entry has entity type 'organization' and name: East India Company.,5,5,false,Face Union Society,The following entry has entity type 'organization' and name: Face Union Society.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-33c37a3ae2fa3bff,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Julian Emilia,The following entry has entity type 'person' and name: Julian Emilia.,4,5,false,Marcel Proust,The following entry has entity type 'person' and name: Marcel Proust.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-e917c5796ab539c7,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Santo Domingo,The following entry has entity type 'place' and name: Santo Domingo.,5,5,false,Linden West,The following entry has entity type 'place' and name: Linden West.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-5be4997c126b5496,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Institute Center E.Z.,The following entry has entity type 'organization' and name: Institute Center E.Z..,5,5,false,Newcastle United F.C.,The following entry has entity type 'organization' and name: Newcastle United F.C..,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-a851749586f00474,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,The English Patient,The following entry has entity type 'creative work' and name: The English Patient.,2,3,true,Sky Midnight Ember,The following entry has entity type 'creative work' and name: Sky Midnight Ember.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-549d346acdd275eb,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Sky Ember an Storm,The following entry has entity type 'creative work' and name: Sky Ember an Storm.,5,5,false,The Shape of Water,The following entry has entity type 'creative work' and name: The Shape of Water.,2,3,true,true
packet-fa72ce908ab5b5e4,rater-a,item-0550bce8a4730ea3,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,St. Moritz,The following entry has entity type 'place' and name: St. Moritz.,5,5,false,Ca. Willow,The following entry has entity type 'place' and name: Ca. Willow.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-6876dfd2ac3f12d6,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,La Paz,The following entry has entity type 'place' and name: La Paz.,5,5,false,Hi Sev,The following entry has entity type 'place' and name: Hi Sev.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-908ea97ef7b9a45e,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Gandhinagar,The following entry has entity type 'place' and name: Gandhinagar.,4,4,false,Kunubahanum,The following entry has entity type 'place' and name: Kunubahanum.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-b84f8abd5dd4a392,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,The Dark Knight,The following entry has entity type 'creative work' and name: The Dark Knight.,5,5,false,Song Bi Amber,The following entry has entity type 'creative work' and name: Song Bi Amber.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-ee3e3a6c3d7c3659,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Palm Springs,The following entry has entity type 'place' and name: Palm Springs.,5,5,false,Ama Willow,The following entry has entity type 'place' and name: Ama Willow.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-25cce3eaef0dd8ec,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Silas Sutton,The following entry has entity type 'person' and name: Silas Sutton.,5,5,false,Fidel Castro,The following entry has entity type 'person' and name: Fidel Castro.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-ddd41cbbc1bc9f22,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Visakhapatnam,The following entry has entity type 'place' and name: Visakhapatnam.,4,4,false,Podekodofemos,The following entry has entity type 'place' and name: Podekodofemos.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-cff422981b9c5ea3,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,NU Node,The following entry has entity type 'organization' and name: NU Node.,5,5,false,AS Roma,The following entry has entity type 'organization' and name: AS Roma.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-6d444c1b538472af,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Tottenham Hotspur F.C.,The following entry has entity type 'organization' and name: Tottenham Hotspur F.C..,5,5,false,Institute Society G.I.,The following entry has entity type 'organization' and name: Institute Society G.I..,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-005a5efe90490692,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Che Guevara,The following entry has entity type 'person' and name: Che Guevara.,4,4,false,Mira Dorian,The following entry has entity type 'person' and name: Mira Dorian.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-3783da364684daf9,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Vladivostok,The following entry has entity type 'place' and name: Vladivostok.,5,5,false,Aditidadidi,The following entry has entity type 'place' and name: Aditidadidi.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-92bd4b026878bccd,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Institute R.O.,The following entry has entity type 'organization' and name: Institute R.O..,3,4,false,Liverpool F.C.,The following entry has entity type 'organization' and name: Liverpool F.C..,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-58c70d6491a66d1c,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Dawn Ember,The following entry has entity type 'creative work' and name: Dawn Ember.,5,5,false,Wonder Woman,The following entry has entity type 'creative work' and name: Wonder Woman.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-73182022fbcaa206,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Spider-Man,The following entry has entity type 'creative work' and name: Spider-Man.,5,5,false,Shadow-Sky,The following entry has entity type 'creative work' and name: Shadow-Sky.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-caf0289441318947,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Million Dollar Baby,The following entry has entity type 'creative work' and name: Million Dollar Baby.,5,5,false,Dawn River Falling,The following entry has entity type 'creative work' and name: Dawn River Falling.,4,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-447a134ac3490255,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Mira Celia,The following entry has entity type 'person' and name: Mira Celia.,5,5,false,Oscar Wilde,The following entry has entity type 'person' and name: Oscar Wilde.,1,2,true,true
packet-fa72ce908ab5b5e4,rater-a,item-e85abe19aca41b62,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Saving Private Ryan,The following entry has entity type 'creative work' and name: Saving Private Ryan.,5,5,false,Harbor Distant Dawn,The following entry has entity type 'creative work' and name: Harbor Distant Dawn.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-df9a99dff0aceaa5,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Sky Last'a Beyond,The following entry has entity type 'creative work' and name: Sky Last'a Beyond.,2,3,true,The King's Speech,The following entry has entity type 'creative work' and name: The King's Speech.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-3da44feb5b027850,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Apple Inc.,The following entry has entity type 'organization' and name: Apple Inc..,3,4,false,Group Ayo.,The following entry has entity type 'organization' and name: Group Ayo..,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-26930b6db22fd883,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,University of Oxford,The following entry has entity type 'organization' and name: University of Oxford.,5,5,false,Council an Research,The following entry has entity type 'organization' and name: Council an Research.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-bb326538986ac4df,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Sky Light 2,The following entry has entity type 'creative work' and name: Sky Light 2.,2,3,false,Toy Story 2,The following entry has entity type 'creative work' and name: Toy Story 2.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-535158eb31d829ac,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Aster,The following entry has entity type 'place' and name: Aster.,5,5,false,Zug,The following entry has entity type 'place' and name: Zug.,2,3,false,true
packet-fa72ce908ab5b5e4,rater-a,item-f1784c4af7ec2387,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,The Walt Disney Company,The following entry has entity type 'organization' and name: The Walt Disney Company.,5,5,false,Aya Vide Center Council,The following entry has entity type 'organization' and name: Aya Vide Center Council.,1,2,true,true
packet-fa72ce908ab5b5e4,rater-a,item-31890639ad02cea2,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Research UN,The following entry has entity type 'organization' and name: Research UN.,5,5,false,Adidas AG,The following entry has entity type 'organization' and name: Adidas AG.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-6eda20efc03b60a8,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Yevpatoriya,The following entry has entity type 'place' and name: Yevpatoriya.,4,4,false,Uhapifetolen,The following entry has entity type 'place' and name: Uhapifetolen.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-684deb9973d2a41d,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,University of Cambridge,The following entry has entity type 'organization' and name: University of Cambridge.,3,4,false,Collective on Network,The following entry has entity type 'organization' and name: Collective on Network.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-746eaad42846f2bd,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Ajeyibirarah,The following entry has entity type 'place' and name: Ajeyibirarah.,5,5,false,Novorossiysk,The following entry has entity type 'place' and name: Novorossiysk.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-505ce93dc192c5fa,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Back to the Future,The following entry has entity type 'creative work' and name: Back to the Future.,4,4,false,Song an the Broken,The following entry has entity type 'creative work' and name: Song an the Broken.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-80e8c25c1b8bcddc,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Kamala Harris,The following entry has entity type 'person' and name: Kamala Harris.,5,5,false,Harlan Vernon,The following entry has entity type 'person' and name: Harlan Vernon.,2,3,true,true
packet-fa72ce908ab5b5e4,rater-a,item-af8f0287bbcebbc9,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Astral from Astral,The following entry has entity type 'creative work' and name: Astral from Astral.,3,4,false,Dances with Wolves,The following entry has entity type 'creative work' and name: Dances with Wolves.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-65eb262b15865819,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,San Salvador,The following entry has entity type 'place' and name: San Salvador.,5,5,false,Maz Fairview,The following entry has entity type 'place' and name: Maz Fairview.,2,3,true,true
packet-fa72ce908ab5b5e4,rater-a,item-8585ec9e535b5bcd,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Shadow Crystal Dawn,The following entry has entity type 'creative work' and name: Shadow Crystal Dawn.,4,5,false,The Social Network,The following entry has entity type 'creative work' and name: The Social Network.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-f72a9fd2c0e7c6c4,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Andorra la Vella,The following entry has entity type 'place' and name: Andorra la Vella.,3,4,false,Marlowe an South,The following entry has entity type 'place' and name: Marlowe an South.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-646ffb73e1c83ffa,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Thea Jonas,The following entry has entity type 'person' and name: Thea Jonas.,3,4,false,Kofi Annan,The following entry has entity type 'person' and name: Kofi Annan.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-5974aac1f408742c,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Port on Cedar,The following entry has entity type 'place' and name: Port on Cedar.,5,5,false,Port of Spain,The following entry has entity type 'place' and name: Port of Spain.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-75fc9463c46bb797,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Nadia Laura Ter,The following entry has entity type 'person' and name: Nadia Laura Ter.,2,3,true,Qin Shi Huang,The following entry has entity type 'person' and name: Qin Shi Huang.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-7d4e3cf82284af09,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Council Laboratory,The following entry has entity type 'organization' and name: Council Laboratory.,5,5,false,Harvard University,The following entry has entity type 'organization' and name: Harvard University.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-465acf8efaf49f5e,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,The Bronx,The following entry has entity type 'place' and name: The Bronx.,1,2,true,Linden Port,The following entry has entity type 'place' and name: Linden Port.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-282660293ba50ad4,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Re Midnight Selora,The following entry has entity type 'creative work' and name: Re Midnight Selora.,5,5,false,My Neighbor Totoro,The following entry has entity type 'creative work' and name: My Neighbor Totoro.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-c37a3989fc83a5cb,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,International Center Agency Center,The following entry has entity type 'organization' and name: International Center Agency Center.,5,5,false,International Atomic Energy Agency,The following entry has entity type 'organization' and name: International Atomic Energy Agency.,1,1,true,true
packet-fa72ce908ab5b5e4,rater-a,item-444ff2380cb9d506,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Clara Bennett,The following entry has entity type 'person' and name: Clara Bennett.,1,2,true,Angela Merkel,The following entry has entity type 'person' and name: Angela Merkel.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-7ed890f22fadf58b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,West West,The following entry has entity type 'place' and name: West West.,1,2,true,La Serena,The following entry has entity type 'place' and name: La Serena.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-3f238246094c386e,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Taxi Driver,The following entry has entity type 'creative work' and name: Taxi Driver.,5,5,false,Winter Golden,The following entry has entity type 'creative work' and name: Winter Golden.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-52a195d73c78c02c,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,SSC Napoli,The following entry has entity type 'organization' and name: SSC Napoli.,3,4,false,AR Forum,The following entry has entity type 'organization' and name: AR Forum.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-423bf5523c5c85fb,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,St. John's,The following entry has entity type 'place' and name: St. John's.,5,5,false,Vo. Port'a,The following entry has entity type 'place' and name: Vo. Port'a.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-c4bd28cf5789a982,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Danuminupehe,The following entry has entity type 'place' and name: Danuminupehe.,5,5,false,Yamoussoukro,The following entry has entity type 'place' and name: Yamoussoukro.,1,2,true,true
packet-fa72ce908ab5b5e4,rater-a,item-3212005cec569eb5,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,FC Porto,The following entry has entity type 'organization' and name: FC Porto.,5,5,false,CE Trust,The following entry has entity type 'organization' and name: CE Trust.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-cffe6be359147aef,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,CNN,The following entry has entity type 'organization' and name: CNN.,5,5,false,NONE,The following entry has entity type 'organization' and name: NONE.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-abe646acca244497,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Ad. Ayehomemalo,The following entry has entity type 'creative work' and name: Ad. Ayehomemalo.,5,5,false,Dr. Strangelove,The following entry has entity type 'creative work' and name: Dr. Strangelove.,1,2,true,true
packet-fa72ce908ab5b5e4,rater-a,item-74c65dc7b6cb634b,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Society an Alliance,The following entry has entity type 'organization' and name: Society an Alliance.,3,4,false,Church of England,The following entry has entity type 'organization' and name: Church of England.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-d43950620cf4bae7,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Stanford University,The following entry has entity type 'organization' and name: Stanford University.,5,5,false,Alliance Laboratory,The following entry has entity type 'organization' and name: Alliance Laboratory.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-a20d3ac3130fe2b7,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",place,Port South,The following entry has entity type 'place' and name: Port South.,5,5,false,La Plata,The following entry has entity type 'place' and name: La Plata.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-e109e14074e734c7,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Beyond Falling,The following entry has entity type 'creative work' and name: Beyond Falling.,5,5,false,Doctor Strange,The following entry has entity type 'creative work' and name: Doctor Strange.,3,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-3e72b0a88f003de3,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Yale University,The following entry has entity type 'organization' and name: Yale University.,5,5,false,Mori Collective,The following entry has entity type 'organization' and name: Mori Collective.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-d729512daee5ed97,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,The Amazing Spider-Man,The following entry has entity type 'creative work' and name: The Amazing Spider-Man.,1,3,true,Sky Distant Harbor-Sky,The following entry has entity type 'creative work' and name: Sky Distant Harbor-Sky.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-ba0e0445b83341e0,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",organization,Cornell University,The following entry has entity type 'organization' and name: Cornell University.,4,4,false,Laboratory Trust,The following entry has entity type 'organization' and name: Laboratory Trust.,5,5,false,true
packet-fa72ce908ab5b5e4,rater-a,item-04990ae0534b8638,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",creative_work,Iron Man 3,The following entry has entity type 'creative work' and name: Iron Man 3.,5,5,false,Last Sky 3,The following entry has entity type 'creative work' and name: Last Sky 3.,4,4,false,true
packet-fa72ce908ab5b5e4,rater-a,item-c3e47b592c1f49ad,"Rate candidates A and B: naturalness 1-5, type fit 1-5, and malformed true/false.",person,Emilia Carver Mira Yo.,The following entry has entity type 'person' and name: Emilia Carver Mira Yo..,2,3,false,Martin Luther King Jr.,The following entry has entity type 'person' and name: Martin Luther King Jr..,5,5,false,true
